-1.24 1.23 0.23 0.99 -0.84
1.05 -0.55 0.13 0.42 -0.09
-0.48 -0.23 0.33 -0.3 -1.27
0.19 1.71 -0.3 1.36 1.72
0.05 -1.65 1.18 -0.14 2.5
0 0.74 1.31 1.32 -0.03
1.81 -0.31 -1.17 0.67 0.01
-0.83 -0.12 1 0.66 -0.98
1.15 -0.61 -0.75 0.91 0.31
0.03 1.1 0.22 -0.62 0.98
-0.84 -1.13 1 -1.41 0.78
-0.07 0.96 0.49 0.81 -0.01
0.75 1.41 -0.01 -1.3 1.26
-0.43 -1.64 0.1 -0.9 1.77
-0.77 -1.13 2.25 -0.22 -0.31
0.15 0.59 1.44 0.56 0.43
0.99 -0.96 0.01 0.61 1.15
-0.07 -0.69 -0.32 -1.84 -0.29
-1.39 -0.45 1.84 0.24 0.13
-1.31 -0.34 0.09 -1.77 -1.11
-0.77 0.7 0.4 2.25 -0.88
-0.53 -0.6 1.31 -0.94 -2.39
-0.02 0.09 -0.61 1.69 -0.69
0.67 0.74 -0.44 -0.34 -0.53
-0.43 -1.54 -0.38 0.62 1.07
-1.11 -0.69 0.17 -0.8 -1.09
0.61 0.86 -2.42 0.12 -0.09
0.28 -0.38 -0.42 0.61 -0.42
1.16 -2.54 0.71 1.53 -0.38
-1.68 -0.86 0.31 -0.63 0.14
0.09 0.82 0.35 -1.56 1.5
1.35 -0.43 -1.59 -1.23 -1.16
0.72 -0.4 0.22 0.13 0.68
-0.83 -0.15 -0.11 0.26 -0.69
0.73 0.72 0.02 -0.28 -1.13
-0.87 -0.49 0.89 0.05 0.85
-0.45 0.48 1.45 -0.31 -1.28
1.19 0.57 -0.25 -0.42 -0.95
-0.29 -1.02 -0.6 2.25 1.01
0.83 -0.06 -0.25 0.09 -0.11
-0.29 -0.54 0.77 1.22 1.58
-1.58 0.42 -0.12 2.62 2.71
-0.85 -1.51 -0.42 -1.33 0.2
-1.09 1.54 -0.05 -0.14 0.76
-0.48 1.35 1.35 0 0.11
-0.34 -0.84 -0.92 1.21 -0.56
-0.15 -0.67 -0.31 -0.33 -0.72
-0.24 -0.91 -1.06 0.31 1.08
1.89 -0.14 2.24 0.18 0.73
-1.39 -0.5 -0.47 0.37 0.47
-0.41 0.11 0.91 -0.64 0.89
0.35 -1.88 0.04 2.58 -1.13
1.63 0.16 -0.18 -1.14 -1.1
0.09 0.02 -0.36 -0.31 0.16
1.24 -1.6 -0.8 0.42 0.54
-1.64 0.28 1.34 0.43 1.15
1.45 0.05 0.63 -1.17 1.48
-0.69 -0.23 0.03 -0.15 0.18
-0.28 -0.01 -1.09 -1.4 -1.1
-1.11 0.38 -0.49 0.92 -1.2
0.13 0.35 0.95 -0.92 -0.97
1.79 -0.43 -0.99 -1.13 1.39
2.42 1.15 -0.57 -0.01 0.4
-1.08 -0.04 0.78 -1.26 1.49
0.49 -0.14 0.38 0.21 -0.68
1.39 0.94 -0.6 -0.56 -0.05
-0.2 0.99 1.65 -0.63 0.64
-0.22 -0.7 -1.19 -1.6 0.36
-0.3 -0.99 1.42 -2.48 -1.18
0.6 -0.71 0.81 1.11 -1.49
1.4 -1.18 -2.1 1.76 -2.45
0.69 -1.78 0.32 1.26 0.65
0.32 0.31 0.8 -0.08 0.6
-0.3 -0.15 -0.79 0.15 -0.01
0.5 0.64 -0.01 0.35 2.03
-0.55 0 -1.62 -0.34 0.28
-0.28 0.41 -0.91 0.49 -0.5
1.1 -0.5 0.14 0.83 1.17
0.44 -0.96 0.27 0.95 1
0.24 0.78 -0.07 1.17 -0.71
-0.26 0.76 -0.77 -0.42 0.07
0.93 -1.73 0.59 0.33 0.89
1.33 0.88 1.33 -0.11 0.95
-0.87 -1.77 -0.6 -1.29 -0.13
0.06 -0.05 0.06 -0.91 -1.29
0.05 -0.39 -0.53 -0.28 1.66
-0.58 -0.13 -0.08 0.27 0.14
-1 1.1 0.16 1.22 -0.46
0 -1.26 -0.1 0.82 -0.31
0.66 -0.27 -0.35 -1.25 -0.44
1.48 2.55 -0.47 0.6 -1.71
-1.91 -1.48 0.03 -0.91 -0.17
-0.7 -0.63 -0.2 0.9 0.99
-0.31 -0.04 -0.54 -0.95 2.29
-1.66 0.2 0.38 -1.24 -0.54
-0.75 -0.53 0.4 0.08 -0.19
-0.78 -0.27 0.17 -0.81 0.66
-0.72 1.08 -1.1 1.06 -0.17
-2.19 -0.18 0.4 -1.05 -0.54
0.21 0.25 0.43 0.52 -0.33
-0.63 0.37 -0.28 0.99 0.22
1.52 0.41 0.55 -0.35 -2.24
0.8 0.49 1.26 0.45 -0.64
-1.45 0.05 0.33 -0.59 0.13
0.1 -0.71 0.77 -1.14 0.5
-0.59 -0.06 1.28 -2.33 -0.98
0.89 -0.96 1.66 -0.93 -0.6
0.05 0.09 -0.48 0.4 -1.69
-0.56 -0.35 -0.41 0.07 0.46
0.44 -0.12 -0.33 -1.06 0.63
0.15 -1.1 1.1 -0.08 -0.07
-0.16 -0.28 0.58 -2.42 0.03
2.02 -1.09 0.96 0.81 -2.51
-0.53 -0.41 0.3 -0.87 1.41
-0.47 0.53 -0.29 -0.13 -0.3
-1.55 0.24 -1.46 0.41 -0.6
-0.04 0.9 -1.7 -0.85 0.02
0.89 0.49 2.01 1.47 0.6
-2.07 0.11 0 0.31 1.57
-0.25 1 0.56 0.43 0.39
-1.18 1.19 0.69 0.81 -1.12
1.44 -1.4 1.45 0.92 -0.08
1.36 0.89 0.63 0.54 0.11
0.33 0.78 0.03 2.37 0.16
1.43 0.94 0.74 -0.6 0.98
-0.87 -0.91 0.35 1.56 -0.09
0.95 2.41 -0.63 -1.35 -0.78
-0.59 -2.59 0.96 -0.51 1.39
0.32 0.01 0.16 -0.48 2.75
-0.3 0.12 -0.03 -0.9 -0.3
-0.28 -0.15 -0.92 0.11 0.94
0.55 0.75 1.15 0.65 1.08
-1.3 0.12 -0.39 -0.82 0.92
-0.25 -0.78 -0.1 0.36 -0.41
0.17 1.41 -0.03 0.63 0.66
-0.4 -0.29 -0.06 0.1 1.23
0.1 0.61 0.56 -0.8 2.99
-0.32 -0.67 0.9 -1.1 0.4
1.62 -1.06 0.54 -0.85 0.07
0.71 -0.61 -1.47 0.52 -0.95
2.97 -1.06 -2.41 1.78 0.01
-0.8 0.53 -0.37 -0.6 0.71
0.81 -1.55 -0.18 1.47 0.67
2.1 -0.98 -0.15 -1.04 -0.91
0.3 0.03 -1.39 -0.57 0
-1.08 -1.72 -0.68 -0.08 -1.08
-1.01 -0.5 -1.82 -0.43 0.41
-0.04 -0.3 2.64 0.18 0.09
1.31 1.35 0.55 0.83 1.22
0.75 -0.26 -0.01 1.05 0.15
-2.14 -0.52 -1.89 0.76 1.01
-0.7 -0.66 -0.27 -1.51 0.59
-0.01 0.45 0.82 -0.59 -0.85
-1.46 -0.32 0.78 -0.35 -1.49
0.69 -0.54 0.45 0.69 -0.04
-2.46 -0.28 1.41 -1.57 2.2
0.14 1.07 -1.81 -0.68 0.76
-0.39 1.57 -1.1 0.67 0.52
-0.49 -0.64 -0.02 0.96 0.64
-0.28 0.02 0.15 0.29 1.29
0.31 -0.32 -0.53 1.68 1.69
0.4 1.86 1.2 -2.41 0.96
-0.23 0.59 -2.04 0.23 1.29
-1.92 -1.78 -1.01 -0.07 1.03
-1.44 -0.43 1.6 -1 1.4
-1.47 -2.29 0.89 -0.56 1.16
0.76 -0.09 -1.52 0.24 -1.6
-0.24 0.7 0.82 1.21 -0.75
0.27 -0.89 0.37 0.25 -0.24
-1.56 -1.28 -1.33 0.65 -0.02
-0.54 1.26 0.36 -0.93 1.96
0.56 -0.96 0.89 -0.44 0.39
-0.18 0.91 -1 -0.04 1.07
-0.12 0.21 0.52 0.14 -0.27
-0.07 0.88 -1.24 0.53 0.19
1.21 1 0.53 -0.19 -0.18
-0.61 1.14 -0.98 0.77 -0.16
0.68 1.24 -0.38 0.26 1.79
0.9 0.3 -1.04 -1.36 0.31
-1.19 0.17 0.7 0.36 0.37
0.12 -0.96 -0.14 -1.71 -0.04
-0.01 -1.21 0.5 -0.64 -0.6
1.03 -0.6 0.62 0.29 -0.2
0.91 -0.14 0 -1.3 -1.21
0 -0.99 -0.09 -0.11 -0.02
0.14 0.83 0.4 -0.09 -0.75
-0.72 -0.8 0.59 -0.12 1.19
-0.2 0.34 -0.02 -0.88 1.51
-1.03 0.87 0.42 0.6 -1.17
-0.97 -1.18 0.8 0.72 -1.29
-1.22 1.02 0.68 -0.39 -0.49
0.84 -2.11 1.31 0.43 -0.06
1.11 0.23 -1.89 -0.84 0.13
-0.41 1.51 0.34 0.02 0.8
-1.13 0.56 0.15 0.76 -1.02
-0.09 0.91 -0.77 0.25 0.25
2.24 -0.55 -0.75 0.14 -0.64
2.04 0.3 0.52 1.34 -0.6
-1.72 1.11 -0.36 -0.75 0.55
-0.36 -1.33 -0.26 0.78 0.12
1.53 1 0.51 0.23 0.71
-0.04 -1.41 1.14 -0.74 -0.82
1.6 -0.5 2.07 -0.07 0.09
-0.33 2.62 0.77 -0.38 -0.18
0.6 0.51 2 0.66 1.02
0.22 -0.09 1.27 0.41 -0.03
3.23 0.98 0.33 -1.83 -0.8
0.92 -0.24 0.25 1.65 0.72
-1.21 0.62 1.93 -2.13 0.53
-0.6 -0.34 -1.01 0.69 0.82
0.37 -2.36 0.06 -0.75 0.17
-1.9 0.47 0.19 1.07 -0.84
-1.8 -0.51 -2.34 0.4 -1.49
-1.12 -0.57 -0.35 1.39 1.1
-0.35 0 0.35 -0.18 0.94
1.24 1.34 -2.83 -2.43 0.04
-0.27 0.3 0.37 -0.23 -2.39
0.16 0.84 -0.29 0.11 -0.1
-0.06 0.63 0.44 1.22 0.82
-0.71 0.1 0.72 -1.17 -0.49
1.36 0.67 1.42 -0.27 0.31
-1.1 -0.14 -1.69 -0.45 -1.04
-0.23 -1.25 0.04 1.5 0.51
-0.35 0.35 -0.63 -1.62 -1.33
0.53 -2.28 0.03 1.06 -0.55
1.61 -0.99 -0.13 1.16 1.24
0.51 -0.06 -1.18 -0.11 -0.22
1.38 -0.16 -1.81 0.86 1.42
0.76 -0.42 2.12 0.51 0.37
-0.62 0.99 -1.32 -0.71 1.23
0.08 -1.07 0.28 -0.69 -0.07
1.38 -2.61 -1.11 -2.02 0.68
-1.56 0.78 1.51 1.58 0.53
0.32 0.05 -1.77 1.3 -0.38
-0.16 -0.11 -0.89 1.27 1.6
0.88 -0.39 -1.22 -0.02 0.89
0.75 -1.69 0.05 -0.58 -0.82
0.3 -0.95 -0.49 -1.65 1.19
1.49 0.51 2.39 -0.57 -0.48
-1.53 0.02 0 -0.91 -2.62
0.91 -1.42 1.33 -1.37 -0.22
-1.58 0.6 0.82 0.31 -0.93
0.59 0.79 0.69 -0.47 -0.41
0.09 -0.13 0.52 0.45 -0.6
0.97 -0.02 0.27 -0.78 -2.44
0.08 1.41 -0.71 2.06 -0.5
-1.57 0.39 -0.34 2.59 0.96
-2.01 1.22 0.47 1.5 -1.68
0.54 -0.05 -2.48 -0.1 1.45
-0.07 1.48 -1.86 0.65 1.53
-0.57 -0.08 -0.42 -1.4 -0.95
-0.31 0.92 -1.87 -1.33 2.29
-0.67 -0.34 0.11 -0.45 -1.1
-0.16 -1.08 0.47 1.69 0.14
-0.93 1 0.88 -0.22 -0.39
-1.98 2.3 1.11 0.92 1.26
-0.22 -0.33 0.57 -0.05 -1.25
1.05 1.47 0.55 -0.35 -0.46
1.88 -0.24 0.24 0.2 -1.49
0 0.92 0.03 -0.13 0.84
-0.08 -0.99 -0.81 1.45 0.57
0.96 0.28 2.23 -1.32 -0.13
0.05 -0.76 -0.79 0.11 -0.8
-0.43 -1.35 1.7 -0.03 -0.97
-1.74 0.66 0.94 -0.14 0.09
-1.26 1.61 2.04 -0.64 -1.4
0.41 -0.79 0.73 0.72 2.06
-1.46 -0.88 -0.42 -1.48 -1.1
1.05 -1.07 -0.31 0.75 -0.07
-1.35 -0.46 -1.36 -2.19 -0.6
-0.19 0.67 1.04 1.55 -0.26
0 0.71 0.05 0.7 -0.08
-0.01 0.44 -0.06 0.05 0.54
0.15 0.76 0.08 -2.43 -0.83
0.6 -0.47 -0.63 -0.09 -0.97
-0.13 -0.17 -0.42 -0.74 0.79
-0.25 0.68 0.78 1.17 2.01
0.16 -0.28 1.31 -1.63 0.72
-0.43 -0.96 0.06 -1.61 0.44
1.54 -1.38 0.25 -0.22 0.19
-2.17 2.7 0.23 -0.06 0.08
1.03 -1.7 0.19 -0.63 -1.93
-0.25 0.03 -0.24 -0.18 0.57
0.42 1.93 0.57 -0.26 -0.5
0.99 0.84 0.71 -0.53 0.3
0.84 -0.19 0.2 -0.68 1.5
-0.66 0.53 0.55 -0.16 -0.14
1.56 1.78 -0.57 0.97 0.58
-1.62 0.19 0.19 1.86 -0.71
0.86 -0.57 0.62 1.02 1.41
-0.51 1.45 -0.11 0.05 1.43
-1.92 1.87 -0.12 -1.2 0.77
-1.87 -0.98 -0.47 0.91 0.8
0.25 0.72 0.57 1.46 0.3
2.22 0.13 0.25 -0.18 0.38
0.27 0.7 2.67 -0.19 0.5
1.13 0.53 -0.13 1.24 -0.17
0.84 -0.02 0.11 0.19 -0.55
-0.65 0.44 -1.01 2.27 -0.3
0.95 -1.21 0.89 -0.05 0.53
0.35 -1.4 -0.31 -1.62 -0.39
0.21 0.72 0.13 1.06 -1.93
1 0.09 0.95 0.36 0.74
0.75 -0.13 1.53 -0.27 0.24
-0.63 -1.68 -0.25 -1.26 -0.68
0.4 -0.57 -0.36 0.88 -0.23
-0.89 0.19 0.21 0.59 0.4
0.63 -0.49 1.21 0.27 1.65
-0.43 0.08 0.12 1.55 1.07
0.45 0.38 0.19 -1.06 -0.61
0.37 -0.14 0.79 0.21 2.47
-0.27 0.43 0.74 -0.25 1.3
0.47 -0.24 1.09 0.52 0.49
0.57 -0.32 -1.95 0.44 0.38
-0.23 -0.25 -1.18 -0.12 -0.49
1.17 0.64 -1.18 -1.5 0.54
1.39 0.82 0.38 0.05 0.66
-0.66 2.34 -1.36 1.48 -0.12
-0.78 -0.98 -0.23 -1.96 0.46
0.51 -0.71 0.42 -0.54 -0.86
-0.91 0.64 1.94 0.5 1.17
-0.45 1.64 -0.24 -1.09 -0.09
0.8 1.23 -0.02 -1.03 -1.83
-0.57 -0.47 0.24 -1.01 -0.46
-1.93 -0.68 -0.6 -0.78 0.27
0.66 1.7 -3.2 0.36 0.61
-1.6 1.54 1.51 2 -1.16
-1.35 0.21 -0.34 0.55 0.06
-3.02 1.7 -0.72 -0.81 -0.1
0.83 -0.01 0.29 -0.56 -0.48
0.25 -0.82 -0.62 -1.09 -0.95
0.46 -0.05 0.92 -0.72 -1.36
0.84 0.08 -0.45 -0.69 0.23
-0.04 -1.56 0.86 1.41 -1.11
-1.11 -0.17 -0.23 0.64 -0.79
0.56 -0.42 -0.98 -1.72 0.78
1.3 0.49 0.74 0.83 -0.52
-1.5 -0.53 2.44 1.28 0.31
-0.61 0.48 -0.99 -0.23 1.03
-0.29 0.54 -0.44 1.36 0.21
-1.29 -0.28 -1.17 0.34 0.08
0.69 -0.04 1.59 0.64 -0.6
-0.6 2.38 0.13 -0.32 -0.76
1.26 1.55 -2.33 1.44 -0.87
0.05 1.55 -2.2 0.05 0.35
0.73 0.06 0.94 -0.27 -1.86
1.56 -0.84 0.3 0.47 0.42
0.27 0.57 -1.99 -0.11 -1.18
1.08 0.07 -1.2 -0.26 0.17
0.21 3.58 0.4 0.73 1.27
-1.51 -1.93 0.04 -0.2 0.52
0.02 -0.2 -1.87 -0.42 -0.27
0.72 1.48 0.75 -0.54 0.31
0.49 -2.1 -0.43 -1.39 -1.66
-0.17 -0.26 1.24 1.61 -0.55
-1.22 0.33 0.45 -0.65 -0.27
0.65 -0.22 1.18 -0.38 -2.68
-0.92 -0.93 -1.96 0.09 1.77
-1.25 -0.12 0.75 -0.65 0.33
0.59 1.34 1.05 -2.02 1.05
-1.23 -1.35 0.52 0.45 -0.02
0.24 1.41 -1.12 0.52 0.48
0 0.91 -0.05 -0.25 1.91
-1.33 -1.24 -1.92 -0.54 0.03
1.18 -1.5 -0.57 -0.8 0.31
-0.59 0.03 -0.75 1.95 0.54
1.2 0.29 0.35 -0.3 0.38
-0.48 1.19 2.16 -0.04 0.64
-0.58 -0.04 0.34 0.11 -0.24
-0.03 0.42 -0.42 -0.23 -0.31
-0.36 1.29 0.92 2.39 -1.16
-0.36 1.17 0.77 -0.01 -0.33
-0.88 0.83 0.25 -1.09 -0.42
-1.21 0.32 -0.66 0.31 -0.58
0.61 0.38 0.58 1.1 0.51
-0.81 1.2 0.69 -1.02 0.29
-1.38 1.1 0.29 1.67 -1.08
-0.51 -0.06 1.92 0.28 -0.42
-0.8 0.36 2.31 -0.18 0.26
-2.19 1.69 -0.99 0.87 0.35
-0.29 1.47 0.4 -1.4 0.11
0.17 -0.98 -1.23 1.48 -0.61
0.29 1.45 -0.54 -0.59 1.68
0.39 -0.09 -0.43 -0.89 0.46
-1 -1.57 -0.14 -0.53 -0.61
-0.33 1.29 1.76 0.03 1.24
-1.01 0.08 -0.83 -0.95 -0.42
-0.64 0.97 0.51 -2.5 1.69
-1.21 1.94 0.79 0.15 0.03
-1.12 1.08 0.24 0.86 -1.06
0.63 -0.35 0.56 -0.21 0.44
-0.27 -0.13 -0.65 0.4 1.23
-0.26 -0.99 -0.46 0.76 -0.81
1.73 -0.82 -0.68 -0.97 -1.04
-0.06 0.49 -2.19 1.7 0.28
-0.54 -0.3 0.63 -0.82 -1.84
0.75 0.66 -0.42 0.05 -0.33
-0.49 0.83 -0.18 1.82 -0.58
1.37 0.36 0.67 0.23 0.66
-0.38 -0.4 0.05 -0.03 -1.84
-0.62 -1.5 -0.11 -1.14 -1.52
-1.17 0.11 -0.53 -1.16 -0.27
0.33 -1.04 1.62 -0.55 -0.89
1.47 0.65 0.14 -0.43 0.37
-0.36 0.77 0.12 1.66 -0.27
0.26 0.32 0.98 -0.56 -0.57
0.33 -1.04 0.38 -1.15 1.45
1.42 -0.76 -0.88 0.71 -2.07
0.66 -0.49 -0.41 0.16 2.4
-1.07 0.15 -0.78 0.11 0.23
-0.7 2.36 -1.68 1.5 -0.73
-0.75 -0.92 -0.17 1.02 -1.1
0.14 -2.16 0.59 1.17 -1.07
0 -0.12 -0.52 -0.24 0.72
0.37 -0.84 0.44 -0.17 1.02
-0.66 -2.17 0.76 -0.08 -0.7
-0.38 -0.87 -0.11 -0.83 1.12
0.74 -0.37 -0.47 -1.19 0.23
-0.1 -1.1 -0.7 0.39 -0.63
-0.65 0.72 -0.28 -0.18 1.33
0.97 0.91 1.56 0 0.76
0.01 -0.32 0.09 1.18 -1.24
-0.92 -1.48 -0.46 -0.69 0.84
1.71 0.59 -0.45 1.96 1.34
-1.17 -0.85 0.07 -0.44 -0.21
-1.78 -0.83 0.13 0.78 -0.59
-2.25 0.15 1.35 -1.13 0.8
0.65 -0.98 -0.42 0.27 1.55
-0.53 -0.29 0.98 -0.76 -0.45
-0.28 -0.77 -0.63 -0.74 0.44
0.29 0.39 0.22 -1.26 1.81
-0.47 -0.85 -0.35 -0.02 -0.24
-1.61 -0.84 1.01 0.76 -0.36
-1.95 -0.96 1.4 -0.17 -0.67
-0.34 0.01 1.54 -0.27 -1.08
0.17 1.21 0.68 -0.42 -1.36
-2.28 -0.89 -0.51 0.69 0.59
0.29 0.22 -0.12 1.05 -0.29
0.42 -0.66 0.3 -2.19 -1.41
1.29 -1.09 -2.09 -0.5 0.51
0.16 1.09 1.42 0.88 -0.6
0.2 -0.57 -1.07 1.55 -1.71
0.6 1.62 -0.46 0.58 -0.67
-0.02 -0.69 1.33 -0.13 -1.07
-0.08 0.66 0.41 0.61 -0.08
0.12 1.11 0.47 0.22 0.75
0.74 2.14 -0.75 0.53 0.99
-0.43 -0.83 -1.6 0.46 0.49
-0.5 0.08 -0.79 1.5 -0.77
-0.87 0.94 0.5 0.35 0.48
-0.96 -0.5 0.72 -0.4 -1.08
0.33 0.59 0.04 1.02 0.71
1.55 -0.43 -0.39 -0.8 -0.16
-0.97 -1.13 0.38 -0.3 -0.41
-0.19 -2.24 -0.62 -2.4 0.61
-1.03 0.51 0.51 0.19 0.35
0.91 -0.34 -1.1 0.63 -1.92
-0.32 1.72 1.86 -1.72 -1.99
0.18 -1.12 -2.7 2.54 2.06
0.35 -0.49 1.42 -0.93 0.19
-1.05 0.81 -0.66 -1.29 1.35
-0.1 -0.26 1.25 -0.33 1.42
-0.23 0.49 -1.46 0.3 -0.07
0.68 1.35 -0.33 -0.44 -1.3
-1.23 2.18 0.21 0.5 -1.43
-1.2 0.05 -1.01 -0.89 -2.41
0.77 -0.84 -0.53 0.73 1.57
-0.59 -1.08 0.5 0.13 -0.07
-0.66 -0.55 0.55 1.89 0.87
0.11 -0.43 -1.23 0.38 -0.2
-0.32 -1.21 -1.01 -0.04 1.26
1.87 0.6 0.21 0.14 0.3
0.26 1.42 1.42 0.55 0.31
0.16 -0.44 0.75 -0.81 -0.27
0.93 -1.04 -1.52 -1.01 -0.09
-0.06 -1.27 -0.72 0.86 0.93
0.05 0.77 -1.84 0.08 -2.7
-1.07 0.03 0.78 -1.48 -0.86
-2.29 -1.9 -0.87 -0.97 -1.1
-1.21 -0.12 -0.01 0.1 -0.39
0.11 0 0.61 1.18 -1.01
-1.03 -0.84 -0.13 0.19 0.68
0.69 -1.22 -0.85 -0.01 1.27
0.73 -0.45 0.12 -0.46 0.93
0.22 -0.7 -1.33 -0.72 1.09
-0.2 -0.67 2.37 -0.64 0.85
-1.37 -2.3 -2.5 0.44 0.87
-0.31 -0.15 2.2 -0.58 -0.98
-0.45 0.95 0.57 0.19 -1.79
0.66 1.16 -0.58 -0.3 2.15
1.31 2.07 0.27 0.16 -0.61
0.5 0.27 -0.05 1.02 1.68
-1.13 -1.05 2.25 0.8 -1.62
1.67 0.5 2.21 -0.04 -0.16
1.01 1.1 0.77 -0.99 -0.13
0.22 1.89 -0.28 0.58 0.17
-2.21 0.81 0.15 0.14 -0.95
-0.95 1.42 -0.78 -1.01 -0.32
-0.07 0.44 -0.96 1 0.81
0.76 -1.28 -0.3 0.88 -0.06
-1.18 -0.86 1.53 -0.69 -0.57
3.21 1.89 -0.48 2.68 -0.46
-2.55 0.7 0.28 -3.14 2.5
-0.24 -0.67 1.29 0.65 -0.68
-0.26 -0.71 0.42 -0.48 0.64
-0.66 -0.92 0.53 0.19 1.28
-0.32 0.15 -0.65 -1.05 -1.07
0.74 -0.25 0.12 -0.25 -0.37
-0.87 -0.94 -0.99 -0.61 0.41
-2.08 1.21 -0.76 0.5 1.22
0.09 0.02 -1.16 0.46 1.14
0 0.76 -0.44 0.73 -0.07
-0.01 -0.38 0.33 0.4 0.36
0.67 0.17 -0.1 -0.09 0.19
-0.01 1.03 -0.98 -0.1 0.26
0.78 0.68 -0.97 1.86 -0.19
-2.01 0.94 -1.34 0.85 -1.86
-1.13 -1.83 0.41 -0.06 -0.27
0.35 0.18 0.27 1.5 0.29
-0.35 -0.19 -1.41 0.45 0.38
0.94 -0.65 -1.68 -0.1 -0.03
-1 -0.56 -0.07 -1.02 0.41
0.72 1.68 -0.46 0.35 -0.25
-0.67 0.43 -1.21 0.52 -1.73
-1.11 -0.14 1.04 -0.64 -0.19
-0.34 0.94 -0.07 -1 -0.13
0.05 -0.55 -0.02 -1.33 -2.38
-1.23 0.14 0.62 -0.87 0.91
-0.76 1.45 0.42 1.07 -1.11
-1.25 -0.33 -0.33 0.47 0.61
1.02 -0.8 -1.13 -0.93 0.24
0.72 -0.55 1.18 -1.58 -0.97
-1.03 -1.05 -1.71 -2.78 0.24
0.56 0.25 1.38 -0.94 1.28
-0.26 0.33 -0.54 0.48 0.18
-1.11 0.86 2.08 -1.2 -0.29
0.42 1.8 -0.2 0.31 0.04
-0.32 1.41 -0.55 1.73 -0.32
0.88 -1.25 0.04 -2.16 -1.59
-0.19 2 1.32 -0.12 0.16
1.19 0.14 -1.81 -0.98 -0.92
-0.51 -0.39 -0.31 0.96 -1.58
0.22 1.86 0.29 0 -1.94
0.37 0.43 0.15 0.35 -0.38
0.28 1.73 0.12 0.18 0.63
0.2 -0.04 -0.32 0.23 -1.52
-0.01 -0.73 -1.14 0.33 -0.74
-0.09 -1.97 2.86 -0.97 0.45
1.37 1.13 -1.45 1.28 -1.29
0.91 -0.89 0.98 1.53 1.5
-0.61 0.87 -1.11 -0.15 -0.81
1.4 0.12 -2 -0.18 -0.47
0.14 0.47 0.15 -1.84 1.21
-0.64 1.27 2.11 0.17 0.54
0.17 -0.49 0.63 -2.25 0.86
-0.16 -0.46 -1.64 -0.2 -1.15
0.1 -0.23 -0.66 -1.49 1.06
