-1.599478433945171973e+00,-8.369432095987513476e-01,-6.955327108770172906e-01,-1.787098871659452026e+00
-9.263713313971733143e-01,-1.242130958155581721e+00,-2.038160936228307740e+00,-6.725090362821549705e-01
-5.899582928252795622e-01,-1.426993913803890068e+00,9.346304313386191165e-01,-1.265034573704791221e+00
-1.463890527850869816e+00,-1.342140749627002361e+00,-7.746933986635280434e-01,-6.568755663141019330e-01
-1.522370500423901873e+00,-7.822841021326142341e-01,-9.354651906075920342e-01,-2.463939930682820245e-01
-1.306852306209000281e+00,-9.475203521422881359e-01,-1.107406085594211387e+00,-1.429714732715027470e+00
-3.588900816257932780e-01,-1.272655651447712311e+00,-4.710830796703054935e-01,-1.201411110444909891e+00
-2.468284292184459439e+00,-1.065220042058009353e+00,5.876815380332398586e-01,-1.724665495239325663e+00
-9.599267289293680339e-01,-9.312840771659559591e-01,-1.837681284594406161e+00,-6.936417484759271890e-01
-5.782282666128203408e-01,-1.062348728711105084e+00,-5.157111727974550419e-02,-7.882989941414133561e-01
-3.735817289254769191e-01,3.968336071072511295e-01,-9.977848329433298691e-01,-1.183639782097157811e+00
-4.868970453183741887e-01,-2.735878770558648920e+00,-6.452518630709178638e-01,-3.661397291674600707e-01
-1.533636825763230016e+00,-2.488413974968650688e+00,-9.088374361601636586e-01,-1.330436470990456810e+00
-2.197446790710292142e+00,-8.097377967038696944e-01,-1.247450881608195061e+00,-6.188824638657002275e-01
-2.310905043332192932e+00,-1.793178165027097926e+00,-1.339399159004271311e+00,-1.929940337095563452e+00
-1.124032566945563749e+00,-1.611365583705022253e-01,2.484088157876835901e-01,5.696475893742736218e-02
-4.603794158591901775e-01,2.105102440648765061e-01,-7.181407429462052239e-01,-2.248793507924142787e+00
-8.391688833587028773e-01,-9.233482943108394236e-01,-4.078150954135991713e-01,-7.070963823613676258e-01
-4.919164026280475888e-01,-1.296350613734005064e+00,-1.027260549200916584e+00,-5.314552029705646996e-01
-4.965476674988322792e-02,-5.810902695075287339e-01,-3.030332982783098261e-01,-1.179277246525263889e+00
-1.295748544451069462e+00,-1.060946799653844419e+00,-2.103783333611286999e+00,-1.423047021486099295e+00
-9.691495650877051116e-01,-9.943339267578948926e-01,-1.065001536947349337e+00,-1.099755189378059717e+00
-1.364296745118085408e+00,-2.227099854532776924e+00,-1.645486372725518454e+00,-6.888275261537933902e-01
-2.739138072289752923e-01,-8.451302950099826017e-02,-1.278860642753037791e+00,-8.737608352959317370e-01
-4.596733934524110943e-01,-1.789120886494506069e+00,-1.117302122689645127e-01,-1.291922009582047171e-02
-1.680088839675043966e+00,-8.423285361426017248e-01,-8.966790314083801228e-01,-1.018845360169945202e+00
-1.737390947087715576e+00,-8.300340106485373237e-01,-5.516006339231693811e-01,-1.099785070731168490e+00
-1.035491137456314492e+00,-1.614453691158491688e+00,-1.595766755658242442e+00,-4.661055036581274180e-02
-6.454507268177049895e-01,-1.651100192509700637e+00,-1.002474573288446802e+00,-9.230887419707369812e-01
-1.124311698373512636e+00,-1.621060912783873320e+00,-7.148197825008379969e-01,-1.625002781450968659e+00
5.039157768048041497e-02,-4.639169446425425170e-01,3.958971405443012515e-02,-5.409736825433747454e-01
-1.185540774355431148e+00,-1.542962143652308438e+00,-1.009369983473939358e+00,1.197282107776960203e-01
-6.778772538519628466e-01,-1.054122597318835508e+00,-1.526452602137001735e+00,-1.933328780905220201e+00
-5.628385349659992265e-01,-7.871548741881698730e-01,-1.427300101056316883e+00,-3.694403097073010178e-01
-1.072925236482539013e+00,-5.607266393349334965e-01,-1.139150775308066965e+00,-6.735222074487370314e-01
-1.164000237152866379e+00,2.141117414000626162e-02,-1.311717657441674900e+00,-1.020281355567859150e+00
-1.553952505268869633e+00,4.685188764618475332e-01,-2.047194053410755110e+00,-3.817051490819745041e-01
-4.688363639701640384e-01,-5.492891802146870894e-02,-1.295190512359265522e-01,-9.507542195332351342e-01
-1.325517700847925529e+00,-4.363623977193256120e-01,-6.231199538387690584e-01,-3.393547633276694508e-01
5.593976059366017051e-01,-1.054397595003742527e+00,-1.481407717261664647e+00,-5.555969335854671343e-01
-2.088557733840667119e+00,-9.777776321419067163e-01,-1.759349388505186074e+00,-1.861922662066828549e+00
-1.764651259737713751e+00,-4.220209769813769718e-01,-1.235025442620099057e+00,-8.958252344825207159e-01
-2.220935259764797998e+00,-1.111450402829942563e+00,-5.295622716368495464e-01,-1.187755461969716597e+00
-1.065678317048779356e-02,-1.859640426585910333e+00,-1.382200126575341415e+00,-3.202905712607206912e-01
-1.081652539357591314e+00,-1.198468343310432838e+00,8.072757017663079182e-05,-1.381776330195771951e-02
-6.833031134832630027e-01,1.269809339018324046e+00,-1.909521153351007250e+00,-1.474253454588377865e+00
-1.521419589287962282e+00,-2.067946050530680147e+00,-1.795153973933466540e+00,-1.232449306555245760e+00
-1.943722134868256957e+00,-5.940478586305150133e-01,-9.146760905045828727e-01,-8.068525629011020772e-01
-1.358360194442072455e+00,-5.153936127948395285e-01,-8.249182240286339063e-01,-1.254752410079817748e+00
